"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035967","cellular response to topologically incorrect protein","27/1808","120/18903",1.96812411964312e-05,0.000807358742123167,0.000704981759408398,"3303/55122/7009/9709/10488/3309/8452/3329/1965/3304/79139/581/3313/10133/7353/55658/51283/51009/2033/55161/4287/4189/267/23645/3297/468/80311",27
"GO:0045862","positive regulation of proteolysis","61/1808","372/18903",2.03071848912437e-05,0.000821135526209505,0.000717011580821658,"5716/387/28951/3303/3336/54205/55122/27166/2931/10541/65018/54998/79699/4898/9709/1454/23787/5886/51107/5728/2023/3329/25820/55081/3304/1654/581/6449/9810/9994/1509/9817/8301/29997/10845/55294/11236/25898/9604/56963/2332/9733/29979/9655/122809/23786/4287/51065/440730/1453/1944/23411/4193/23609/144165/3297/51343/90637/6774/6613/23198",61
"GO:0051098","regulation of binding","61/1808","372/18903",2.03071848912437e-05,0.000821135526209505,0.000717011580821658,"22919/6604/7009/10155/6881/4087/488/3397/1454/1981/5901/26073/121665/8721/285381/8874/7114/56998/8239/3646/1965/79139/581/51042/5792/6612/4830/1398/5566/6664/5516/55294/627/166/26086/56963/8536/2332/22927/4089/2033/55323/10269/1054/1025/64400/64710/51068/23560/8664/171392/84959/8864/267/5310/9759/8904/3297/5909/808/10014",61
"GO:0018394","peptidyl-lysine acetylation","38/1808","197/18903",2.11317512656495e-05,0.000848417332729375,0.000740833922683763,"83443/6881/322/6879/1386/6878/84148/4204/26036/1387/4298/1810/7703/8861/6883/56970/7994/9329/26038/4089/11143/2033/10269/27154/114799/11091/8202/10847/6873/55683/6418/5562/80218/23411/339287/79960/55167/23774",38
"GO:0007034","vacuolar transport","33/1808","162/18903",2.29128096011668e-05,0.000913446585578911,0.000797617152609929,"55737/3303/65018/51534/9114/8031/3916/8943/274/7879/155382/5119/164/27092/25978/23295/388/128866/54602/4074/64400/64145/59284/8678/10239/10254/55207/84572/2580/25930/3920/51361/79720",33
"GO:0006367","transcription initiation at RNA polymerase II promoter","24/1808","102/18903",2.56717244284604e-05,0.00101627714677982,0.000887408302657712,"6881/5436/6879/84246/902/2067/56998/6878/55588/26036/2957/1019/4150/1810/9412/6883/1025/10001/6924/112950/6873/8493/9969/9282",24
"GO:0006405","RNA export from nucleus","22/1808","90/18903",2.935287227361e-05,0.00115393479125629,0.00100761029383679,"9939/6428/7919/5901/84248/26097/22794/23049/54890/84271/10212/11269/9883/11260/3267/9887/8021/23279/9631/100101267/9972/7248",22
"GO:0097193","intrinsic apoptotic signaling pathway","51/1808","298/18903",2.99671128519613e-05,0.00116995741968933,0.00102160117570098,"7178/3303/54205/3265/58515/7009/65018/10494/9709/5034/6477/51246/10488/1032/10625/2023/1386/754/8452/1654/581/4976/90441/29965/6648/8453/9529/8428/9024/4170/7417/55294/54700/8445/29979/2033/10210/51527/51065/204851/7314/8678/6154/23612/23411/23645/4193/54541/3315/468/6498",51
"GO:0043966","histone H3 acetylation","20/1808","78/18903",3.18771643351091e-05,0.00122925254649836,0.00107337739442656,"83443/6881/6879/6878/84148/26036/1810/8861/6883/56970/7994/4089/11143/2033/27154/11091/6873/23411/79960/23774",20
"GO:0018393","internal peptidyl-lysine acetylation","36/1808","186/18903",3.19201774130471e-05,0.00122925254649836,0.00107337739442656,"83443/6881/322/6879/1386/6878/84148/4204/26036/1387/4298/1810/7703/8861/6883/56970/7994/9329/26038/4089/11143/2033/10269/27154/11091/8202/10847/6873/55683/6418/80218/23411/339287/79960/55167/23774",36
"GO:0031929","TOR signaling","28/1808","130/18903",3.26095462461388e-05,0.00124731514391481,0.00108914956736748,"261726/2931/65018/55004/6396/8239/23367/51322/10000/55654/23049/8649/64083/55593/10269/81929/6009/6194/27244/253260/64121/58528/5562/23411/54541/96459/7248/6198",28
"GO:0006163","purine nucleotide metabolic process","73/1808","476/18903",3.43185155687009e-05,0.00130387326600279,0.0011385358467723,"4716/387/3303/5230/5160/30968/3098/65018/3692/8802/4724/5214/526/11332/2597/1716/5901/3251/3615/10654/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/8460/79646/60481/6785/38/4705/10845/3704/131870/790955/55190/84188/5631/10846/55270/80025/25939/132/2033/1743/5165/8505/481/10165/204/6392/4831/518/5471/2987/28964/114789/5562/9759/11163/226/54541/8050/3607/23413/6774/8034",73
"GO:0060260","regulation of transcription initiation by RNA polymerase II","18/1808","67/18903",3.99514320327603e-05,0.00150776704491637,0.00131657491105854,"6881/6879/84246/2067/56998/6878/55588/26036/2957/1019/9412/6883/10001/112950/6873/8493/9969/9282",18
"GO:0006475","internal protein amino acid acetylation","36/1808","188/18903",4.04463206680287e-05,0.00151633524040868,0.00132405661803459,"83443/6881/322/6879/1386/6878/84148/4204/26036/1387/4298/1810/7703/8861/6883/56970/7994/9329/26038/4089/11143/2033/10269/27154/11091/8202/10847/6873/55683/6418/80218/23411/339287/79960/55167/23774",36
"GO:0010975","regulation of neuron projection development","69/1808","446/18903",4.21147832163606e-05,0.00156849860386722,0.00136960541540187,"10097/387/2931/56965/10494/8851/3897/3397/2909/8724/2281/8175/1716/1382/10084/4858/55754/3309/5584/1949/5728/3475/25793/659/5792/2803/1398/5526/9529/8428/9024/26012/627/4916/9762/57465/4747/65009/56963/8536/5361/3984/152559/2033/26039/54915/23011/382/1399/9860/440730/84446/6616/23258/374946/5997/2580/81565/26230/5604/8831/51265/2889/23373/79791/23413/7248/85458/6498",69
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","15/1808","50/18903",4.28896144153937e-05,0.00158691573336957,0.00138568716405015,"4130/9097/8239/6449/51322/79031/9529/29997/1457/9349/11011/8667/7874/819/23429",15
"GO:2001234","negative regulation of apoptotic signaling pathway","42/1808","233/18903",4.31884842400409e-05,0.00158759746287579,0.00138628244696673,"7178/5716/3303/27166/7009/65018/9821/292/23017/9709/10488/27069/1032/10625/8682/2023/754/2773/3304/1654/581/4976/4150/6648/6478/9529/1457/7703/4170/7417/627/342977/54700/54361/2950/7857/23411/4193/3064/3315/6198/293",42
"GO:0042594","response to starvation","39/1808","211/18903",4.51157698345728e-05,0.00164774434215172,0.00143880241183806,"51100/2752/54407/3309/1386/6715/659/6721/1965/23367/27102/5594/38/2353/8428/9024/867/81631/54361/8897/81929/79567/84446/83939/8678/5287/27244/8493/64121/9891/23710/58528/5562/23411/3920/3607/56270/96459/468",39
"GO:0009259","ribonucleotide metabolic process","71/1808","466/18903",5.40730772826463e-05,0.00196222878523757,0.00171340871065659,"4716/387/3303/5230/5160/30968/3098/51727/65018/3692/8802/4724/5214/526/11332/2597/55312/1716/5901/3251/3615/10654/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/8460/79646/60481/6785/38/4705/10845/3704/790955/55190/84188/10846/80025/132/2033/1743/5165/8505/481/10165/204/6392/4831/518/7371/5471/2987/28964/114789/5562/9759/11163/226/54541/8050/3607/6774/8034",71
"GO:1903829","positive regulation of protein localization","69/1808","451/18903",6.00906097428696e-05,0.00216670663537825,0.00189195778312112,"10694/55737/4130/7332/3265/5532/10155/2931/10541/51100/65018/5962/8851/10972/3799/23208/10575/7323/2752/322/5901/5621/3728/55754/5584/25999/43/6721/23435/2010/5566/11079/5494/6950/5590/55696/23379/55294/5170/51128/3320/8536/64083/54550/1736/1742/26354/11143/57787/8882/1025/382/8314/79567/51068/9860/56681/8878/6810/11261/4836/25921/51496/25930/5562/10802/4946/90550/7037",69
"GO:0032886","regulation of microtubule-based process","44/1808","252/18903",6.31760854446299e-05,0.0022635431626712,0.0019765149716721,"4130/387/3303/22919/79884/8851/3916/57551/6683/3476/25999/8874/55201/1213/4204/3304/4591/157922/10263/5119/57662/81551/10769/4733/26973/25978/128866/57606/57787/5879/26146/126731/118426/1859/10432/6047/80321/28964/5562/5310/23411/85458/57018/23299",44
"GO:1902115","regulation of organelle assembly","38/1808","207/18903",6.53826728865191e-05,0.00232786988182758,0.002032684752566,"387/3303/51100/65018/5962/2909/989/64422/8396/94030/4134/10801/6624/3304/4591/9738/23300/5119/5868/10769/4733/25978/4916/128866/4089/57787/8897/126731/26045/8678/9554/10432/6047/53407/5562/57472/3064/401548",38
"GO:2000142","regulation of DNA-templated transcription initiation","19/1808","76/18903",7.24644094123816e-05,0.00256388138552183,0.00223876885921411,"6881/6879/84246/2067/56998/6878/55588/26036/2957/1019/9412/6883/54700/10001/112950/6873/8493/9969/9282",19
"GO:0071806","protein transmembrane transport","17/1808","64/18903",7.58897243553191e-05,0.00266823035526484,0.00232988587627696,"51025/56993/10972/3309/3329/10440/6729/29927/55176/10452/4170/92609/5830/29928/613/23471/9804",17
"GO:0032271","regulation of protein polymerization","37/1808","201/18903",7.6356353568787e-05,0.00266823035526484,0.00232988587627696,"387/3303/10092/22919/65018/5962/832/23406/8851/10093/10109/136319/81873/274/2039/25999/8874/7114/4204/3304/10787/146206/157922/57662/4733/7417/5216/6712/3320/57606/5879/382/9530/1859/253260/28964/91663",37
"GO:0046822","regulation of nucleocytoplasmic transport","24/1808","109/18903",8.04220447520178e-05,0.00278998844458582,0.00243620445258416,"10155/10541/5901/3728/9221/5501/51569/23435/2010/5566/5494/55696/9818/3320/8536/8882/5905/8021/11261/53371/51496/23195/9972/127933",24
"GO:0009150","purine ribonucleotide metabolic process","68/1808","447/18903",8.08263742999601e-05,0.00278998844458582,0.00243620445258416,"4716/387/3303/5230/5160/30968/3098/65018/3692/8802/4724/5214/526/11332/2597/1716/5901/3251/3615/10654/2026/7114/2023/6390/498/2773/3304/2821/3939/4976/4830/8460/79646/60481/6785/38/4705/10845/3704/790955/55190/84188/10846/80025/132/2033/1743/5165/8505/481/10165/204/6392/4831/518/5471/2987/28964/114789/5562/9759/11163/226/54541/8050/3607/6774/8034",68
"GO:0061912","selective autophagy","20/1808","83/18903",8.26910814906636e-05,0.00283705583223422,0.00247730346845395,"65018/9821/292/79137/51506/7879/51569/10193/10133/81631/29979/84971/9927/8878/8678/10558/23710/3064/401548/55102",20
"GO:0006402","mRNA catabolic process","43/1808","248/18903",8.97724331065942e-05,0.00304459136784623,0.0026585224971236,"3303/9939/10921/26135/5436/29883/2935/1994/8761/10492/3646/23367/3304/23435/26986/27161/22894/131870/22794/9811/342977/23049/54890/2332/118460/4904/53918/2107/55802/54915/201626/8570/84186/253943/9887/23185/59284/64282/219988/57472/79066/90806/3183",43
"GO:0072331","signal transduction by p53 class mediator","33/1808","173/18903",8.98157142607878e-05,0.00304459136784623,0.0026585224971236,"5716/8533/51246/754/581/29965/10769/29997/9349/7994/54700/6224/55003/7874/26038/8445/2033/10269/10210/51065/204851/7314/4194/84154/4291/8493/6154/1859/23612/9891/23411/4193/54541",33
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","15/1808","53/18903",9.04429512708717e-05,0.00304760444728812,0.00266115350355898,"378/10972/11014/10945/372/57222/11079/10079/64083/83548/51560/9554/53407/3064/23299",15
"GO:0045022","early endosome to late endosome transport","13/1808","42/18903",9.63198555301651e-05,0.00322643019027375,0.00281730327978608,"5962/8724/7879/5868/5594/8898/22853/23011/64400/8678/25930/5604/51361",13
"GO:1902903","regulation of supramolecular fiber organization","60/1808","384/18903",9.80356670662275e-05,0.00325504246268928,0.00284228737805091,"4130/387/3303/10092/22919/5962/832/23406/8851/10093/5203/3397/2909/10109/136319/5204/57551/81873/6683/274/2039/25999/5202/8874/7114/55201/71/51019/4204/3304/10787/146206/157922/57175/55435/11034/57662/1073/4733/5216/4771/6712/54361/3984/57606/4089/5879/382/9530/1859/253260/23370/10163/28964/2764/9948/50944/91663/7248/23325",60
"GO:0006513","protein monoubiquitination","20/1808","84/18903",9.88990114083301e-05,0.00325504246268928,0.00284228737805091,"7320/7323/8452/4591/6045/9810/51322/553115/7703/23295/10336/867/56970/55658/59349/10210/54880/7314/9148/23429",20
"GO:0140056","organelle localization by membrane tethering","20/1808","84/18903",9.88990114083301e-05,0.00325504246268928,0.00284228737805091,"10890/488/23673/6812/376267/23241/9342/8541/65009/81671/6810/23025/11336/6811/6616/149371/118987/10814/57488/10652",20
"GO:0007163","establishment or maintenance of cell polarity","41/1808","234/18903",0.000102048849270847,0.00333929789434836,0.00291585881457803,"10097/387/10092/10890/22919/378/10494/2909/64130/10653/3611/51248/5584/5881/4134/6624/146206/1398/5590/57662/1822/9024/26086/388/3320/64083/51421/1742/9578/9231/5879/382/1399/137886/83700/84446/253260/81565/5310/9948/3064",41
"GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","12/1808","37/18903",0.000107501979628759,0.00340402521047585,0.00297237839481486,"4130/9097/8239/6449/51322/9529/29997/11011/8667/7874/819/23429",12
"GO:0051084","'de novo' post-translational protein folding","12/1808","37/18903",0.000107501979628759,0.00340402521047585,0.00297237839481486,"3303/3336/25822/573/3309/9403/6767/3304/3313/10808/2580/10728",12
"GO:0090151","establishment of protein localization to mitochondrial membrane","12/1808","37/18903",0.000107501979628759,0.00340402521047585,0.00297237839481486,"100188893/56993/5018/581/10452/26520/3320/29928/25813/4836/9804/808",12
"GO:0031648","protein destabilization","14/1808","48/18903",0.000107818952049603,0.00340402521047585,0.00297237839481486,"55737/5621/5886/8452/79139/1387/55294/11236/2033/59343/26224/23411/4193/3064",14
"GO:0032008","positive regulation of TOR signaling","14/1808","48/18903",0.000107818952049603,0.00340402521047585,0.00297237839481486,"55004/6396/8239/51322/10000/8649/64083/55593/81929/6009/253260/64121/58528/96459",14
"GO:1990089","response to nerve growth factor","14/1808","48/18903",0.000107818952049603,0.00340402521047585,0.00297237839481486,"1783/3397/1454/3309/1398/3746/627/867/4916/11021/382/6863/1453/2889",14
"GO:0046700","heterocycle catabolic process","70/1808","468/18903",0.000108657391644107,0.00340402521047585,0.00297237839481486,"79002/2926/3303/9939/10921/2931/26135/80335/5436/29883/8802/11332/3251/2935/1994/8761/10128/79077/10492/3646/23367/3304/581/23435/26986/38/27161/3704/22894/131870/191/22794/9811/5511/342977/55190/23049/10846/54890/124245/55270/2332/1736/25939/118460/4904/53918/200424/54555/2107/55802/8882/54915/201626/8570/10179/84186/253943/9887/23185/59284/64282/219988/57472/11163/79066/60674/90806/3297/3183",70
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","24/1808","111/18903",0.000108837407365506,0.00340402521047585,0.00297237839481486,"10097/84299/3265/2909/989/10109/5898/10801/6624/9738/10787/146206/23300/79647/5216/54849/3320/2332/57787/5879/9148/10163/81565/3064",24
"GO:0018105","peptidyl-serine phosphorylation","51/1808","313/18903",0.000110455093677159,0.00343563893025492,0.00299998334244036,"2931/388228/65018/8851/1454/1981/3611/65125/5584/5728/2039/581/5566/5594/5590/5585/10769/10000/1457/9024/5170/627/4916/11011/23049/3320/22853/156/8536/8445/152559/5165/9874/51719/9530/84446/204851/1453/10044/1859/2872/253260/1195/5562/5310/54541/1147/96459/6198/127933/7037",51
"GO:0009267","cellular response to starvation","33/1808","175/18903",0.000113072259514863,0.00349359505868626,0.00305059035424105,"51100/2752/54407/3309/1386/6715/659/6721/1965/5594/2353/8428/9024/81631/54361/8897/81929/79567/84446/8678/5287/27244/8493/64121/9891/23710/58528/5562/23411/3920/56270/96459/468",33
"GO:1905216","positive regulation of RNA binding","6/1808","10/18903",0.000113568300501801,0.00349359505868626,0.00305059035424105,"1981/3646/2332/55323/1025/8664",6
"GO:0042026","protein refolding","10/1808","27/18903",0.000114657795750141,0.00349359505868626,0.00305059035424105,"3303/2281/10294/3309/3329/3304/3313/9529/3320/3315",10
"GO:0051085","chaperone cofactor-dependent protein refolding","11/1808","32/18903",0.000114786907068653,0.00349359505868626,0.00305059035424105,"3303/3336/25822/573/3309/6767/3304/3313/10808/2580/10728",11
"GO:0006998","nuclear envelope organization","16/1808","60/18903",0.000116389329646056,0.00352342243383061,0.00307663547434776,"23399/6683/23435/2010/5119/25978/124491/128866/79188/10269/137886/84823/23141/23592/81565/9631",16
"GO:0010970","transport along microtubule","32/1808","168/18903",0.000117221476795697,0.00352973819223639,0.00308215036412426,"4130/5861/3799/6780/3916/127829/8943/6683/25999/10128/7014/55201/55081/282991/4976/119032/5590/57662/79036/4747/7275/23011/11158/26146/7314/10239/118426/55207/81565/3064/3315/23299",32
"GO:0035303","regulation of dephosphorylation","27/1808","133/18903",0.000130019580817435,0.00389439601591268,0.00340056781686813,"261726/65018/10776/2281/3476/1827/121665/5510/9110/91272/8898/5504/26012/5511/8897/55291/9530/9887/1408/22870/11261/23141/9891/23645/3064/7248/808",27
"GO:1905214","regulation of RNA binding","7/1808","14/18903",0.000135554028121363,0.00403879659576334,0.00352665770669207,"1981/3646/2332/55323/1025/64710/8664",7
"GO:0048167","regulation of synaptic plasticity","37/1808","207/18903",0.000143237700253328,0.00423949140873053,0.00370190344934382,"4130/266743/3265/5532/6780/5621/5728/7425/4204/5270/5868/5594/6812/5590/10769/26012/9066/8541/2332/9145/1742/54915/8878/6810/729993/26045/84446/6616/9148/57537/10814/57338/9783/8831/23373/468/7532",37
"GO:0099504","synaptic vesicle cycle","35/1808","192/18903",0.000143787731933627,0.00423949140873053,0.00370190344934382,"5532/8851/488/6853/8943/274/5728/71/5868/6812/8775/8301/9024/821/57465/9342/9066/8541/2332/8867/382/7054/6810/23025/84446/6455/6616/10239/80331/8927/10814/28964/2580/9783/808",35
"GO:0031668","cellular response to extracellular stimulus","44/1808","262/18903",0.000159016919496419,0.00465885716882662,0.00406809160829123,"51100/2909/1981/2752/54407/3309/79077/1386/6715/659/6721/1965/25828/5594/2353/8428/9024/867/166/81631/55270/54361/8897/81929/79567/84446/5564/8678/5287/27244/8493/253260/64121/9891/23710/58528/5562/23411/5565/3920/56270/96459/7248/468",44
"GO:0031669","cellular response to nutrient levels","40/1808","231/18903",0.000159787107086291,0.00465885716882662,0.00406809160829123,"51100/1981/2752/54407/3309/1386/6715/659/6721/1965/25828/5594/2353/8428/9024/867/81631/54361/8897/81929/79567/84446/5564/8678/5287/27244/8493/253260/64121/9891/23710/58528/5562/23411/5565/3920/56270/96459/7248/468",40
"GO:0044270","cellular nitrogen compound catabolic process","70/1808","474/18903",0.000160479976668644,0.00465885716882662,0.00406809160829123,"79002/2926/3303/9939/10921/2931/26135/80335/5436/29883/8802/11332/3251/2935/1994/8761/10128/79077/10492/3646/23367/3304/581/23435/26986/38/27161/3704/22894/131870/191/22794/9811/5511/342977/55190/23049/10846/54890/124245/55270/2332/1736/25939/118460/4904/53918/200424/54555/2107/55802/8882/54915/201626/8570/10179/84186/253943/9887/23185/59284/64282/219988/57472/11163/79066/60674/90806/3297/3183",70
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","10/1808","28/18903",0.000163144034642061,0.00471203255157505,0.00411452409602105,"55122/8192/79699/8452/79139/7353/55658/4287/9361/80311",10
"GO:1904951","positive regulation of establishment of protein localization","50/1808","310/18903",0.000165600511601094,0.0047587030262629,0.00415527652940815,"10694/55737/7332/3265/5532/10155/2931/10541/51100/65018/8851/10972/10575/7323/2752/322/5901/5621/3728/55754/43/6721/23435/2010/5566/5494/6950/5590/55696/23379/55294/51128/3320/8536/64083/1736/8882/382/8314/79567/56681/6810/11261/4836/51496/25930/5562/10802/4946/90550",50
"GO:0009060","aerobic respiration","35/1808","194/18903",0.000177372972654553,0.00507125453635062,0.00442819500045603,"4716/387/51142/5160/54205/30968/65018/9167/8802/7386/4724/1537/1716/27069/6834/1431/6390/498/7388/5018/4191/9377/4705/29997/388753/205327/790955/80025/1743/201626/6392/1327/92014/1352/84275",35
"GO:0046034","ATP metabolic process","38/1808","217/18903",0.000181787461904648,0.00516376420316571,0.00450897399530791,"4716/3303/5230/30968/3098/65018/3692/4724/5214/526/2597/1716/2026/7114/2023/6390/498/3304/2821/3939/4705/10845/790955/2033/8505/481/10165/204/6392/518/28964/114789/5562/9759/226/54541/3607/6774",38
"GO:0070997","neuron death","57/1808","368/18903",0.000182920984541965,0.00516376420316571,0.00450897399530791,"55737/387/3265/7009/2931/65018/8851/23017/1981/6477/2597/5621/3309/5584/331/2026/1386/25793/1965/4204/2821/581/997/6648/6812/2353/9529/8301/1822/4170/26012/7965/55294/51604/627/867/3981/57465/1271/4747/128866/824/8882/5609/2908/7314/11261/80331/374946/6418/155061/23411/8831/54541/3297/7248/468",57
"GO:0010821","regulation of mitochondrion organization","29/1808","150/18903",0.000183345098893536,0.00516376420316571,0.00450897399530791,"5716/55737/3303/27166/30968/2931/65018/292/665/10493/27069/5898/25793/6721/10928/581/4976/10193/55294/23259/64083/2033/7755/8878/4836/3064/90550/7037/293",29
"GO:0008637","apoptotic mitochondrial changes","23/1808","108/18903",0.000190502943351986,0.00533879783324551,0.00466181251683651,"5716/55737/10899/3303/27166/2931/65018/292/665/64422/27069/1386/3329/282991/581/4976/6648/7417/5516/92609/7755/4836/293",23
"GO:0034599","cellular response to oxidative stress","47/1808","288/18903",0.000193965491109896,0.00540001385991804,0.00471526605605763,"5052/51157/51142/3303/51389/65018/10494/488/5034/6780/154807/1386/25793/1965/3304/90441/5594/6648/50640/2353/9529/8428/9817/7703/4170/4779/5831/55294/57465/23135/388/29979/51527/6810/9361/8678/22850/5562/23411/60674/3297/51526/1147/7248/3315/468/116988",47
"GO:0016239","positive regulation of macroautophagy","18/1808","75/18903",0.0001945950940511,0.00540001385991804,0.00471526605605763,"51100/65018/292/665/8396/5049/2773/23367/51322/10133/26086/8678/27244/10558/23411/3064/401548/7248",18
"GO:0045947","negative regulation of translational initiation","8/1808","19/18903",0.000198401912651156,0.00545220013358346,0.00476083485850704,"23521/3646/1965/23367/27102/27161/2332/468",8
"GO:0097494","regulation of vesicle size","8/1808","19/18903",0.000198401912651156,0.00545220013358346,0.00476083485850704,"8766/282991/119032/5868/8301/79036/57403/118426",8
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","13/1808","45/18903",0.000209849500078887,0.00571133663435857,0.00498711160106506,"65018/10494/5034/90441/6648/9529/8428/4170/55294/29979/51527/23411/3315",13
"GO:0098927","vesicle-mediated transport between endosomal compartments","13/1808","45/18903",0.000209849500078887,0.00571133663435857,0.00498711160106506,"5962/8724/7879/5868/5594/8898/22853/23011/64400/8678/25930/5604/51361",13
"GO:0035459","vesicle cargo loading","11/1808","34/18903",0.000212699485978091,0.0057612047374257,0.00503065618812951,"5861/10972/6396/8943/22872/8301/56681/128637/10239/9632/10802",11
"GO:0048024","regulation of mRNA splicing, via spliceosome","23/1808","109/18903",0.000219943183675233,0.00592903982278808,0.00517720897513231,"22827/10250/9939/10921/10262/6428/4858/202559/9588/26528/10284/5935/27339/11338/2332/57703/10179/6431/1859/6433/10656/79066/10150",23
"GO:1903241","U2-type prespliceosome assembly","9/1808","24/18903",0.000226511887497284,0.00607717438446504,0.0053065593598765,"83443/6633/10262/51639/8175/51634/10291/6627/6628",9
"GO:1900095","regulation of dosage compensation by inactivation of X chromosome","6/1808","11/18903",0.000229579939642563,0.00610165276204953,0.00532793376111429,"84148/11091/51132/55683/339287/55167",6
"GO:1902415","regulation of mRNA binding","6/1808","11/18903",0.000229579939642563,0.00610165276204953,0.00532793376111429,"1981/3646/2332/55323/1025/8664",6
"GO:0090110","COPII-coated vesicle cargo loading","7/1808","15/18903",0.000233184925121816,0.00616850402389999,0.00538630796051179,"5861/6396/22872/56681/128637/9632/10802",7
"GO:0099003","vesicle-mediated transport in synapse","37/1808","212/18903",0.000235162112900572,0.00619187312153553,0.00540671374384865,"55737/5532/8851/488/6853/8943/274/5728/163/71/5868/6812/8775/8301/9024/821/57465/9342/9066/8541/2332/8867/382/7054/6810/23025/84446/6455/6616/10239/80331/8927/10814/28964/2580/9783/808",37
"GO:0006352","DNA-templated transcription initiation","28/1808","145/18903",0.000239706023266055,0.00628229535976454,0.00548567000612766,"6881/5436/6879/84246/902/2067/56998/6878/7019/55588/26036/2957/1019/4150/1810/9412/6883/54700/9329/1025/10001/6924/112950/6873/8493/2972/9969/9282",28
"GO:0019439","aromatic compound catabolic process","71/1808","489/18903",0.00024165479454149,0.00630418337280817,0.00550478251354274,"79002/2926/3303/9939/10921/2931/26135/80335/5436/29883/8802/11332/3251/2935/1994/8761/10128/79077/10492/3646/23367/3304/581/23435/26986/38/27161/3704/22894/131870/191/22794/9811/5511/342977/55190/23049/10846/54890/124245/55270/2332/1736/25939/118460/4904/53918/200424/54555/2107/55802/8882/54915/201626/8570/10179/84186/56267/253943/9887/23185/59284/64282/219988/57472/11163/79066/60674/90806/3297/3183",71
"GO:0018209","peptidyl-serine modification","52/1808","332/18903",0.000260719379760497,0.00675208162548438,0.00589588510738751,"2931/388228/65018/8851/1454/1981/3611/65125/5584/5728/2039/581/5566/5594/5590/5585/10769/10000/1457/9024/5170/627/4916/11011/23049/3320/22853/156/8536/8445/152559/5165/9874/51719/28989/9530/84446/204851/1453/10044/1859/2872/253260/1195/5562/5310/54541/1147/96459/6198/127933/7037",52
"GO:0050804","modulation of chemical synaptic transmission","66/1808","448/18903",0.000261209305066433,0.00675208162548438,0.00589588510738751,"4130/266743/3265/5532/65018/488/3799/23208/253980/6780/2752/54407/6853/5621/5728/7425/43/4204/5270/5566/5868/5594/6812/5590/10769/127262/8898/29/27092/9590/26012/627/57465/9066/8541/23467/2332/9145/1742/613/8525/54899/54915/11252/8878/6810/729993/23025/26045/84446/6616/59284/9148/57596/57537/10814/28964/57338/9783/50944/8831/23373/1009/468/808/7532",66
"GO:1990090","cellular response to nerve growth factor stimulus","13/1808","46/18903",0.000267159690430584,0.00687450457967062,0.00600278424048815,"1783/3397/1454/3309/1398/627/867/4916/11021/382/6863/1453/2889",13
"GO:0016574","histone ubiquitination","14/1808","52/18903",0.000274604915397467,0.00703411052518127,0.00614215138226485,"7320/7319/1911/4591/23512/6045/9810/51322/9025/7703/10336/56970/54880/23429",14
"GO:0050684","regulation of mRNA processing","27/1808","139/18903",0.000277918294310762,0.00706488834168351,0.00616902642318091,"22827/10250/9939/10921/10262/6428/4858/202559/9588/10914/26528/10284/5935/27339/11338/2332/57703/1025/10179/11051/6431/1859/6433/10656/79066/3297/10150",27
"GO:0099177","regulation of trans-synaptic signaling","66/1808","449/18903",0.00027830243776637,0.00706488834168351,0.00616902642318091,"4130/266743/3265/5532/65018/488/3799/23208/253980/6780/2752/54407/6853/5621/5728/7425/43/4204/5270/5566/5868/5594/6812/5590/10769/127262/8898/29/27092/9590/26012/627/57465/9066/8541/23467/2332/9145/1742/613/8525/54899/54915/11252/8878/6810/729993/23025/26045/84446/6616/59284/9148/57596/57537/10814/28964/57338/9783/50944/8831/23373/1009/468/808/7532",66
"GO:0000956","nuclear-transcribed mRNA catabolic process","25/1808","125/18903",0.000289012872539602,0.00730402621181557,0.0063778404579228,"9939/10921/5436/29883/2935/10492/3646/26986/27161/22894/22794/9811/342977/23049/118460/4904/53918/2107/55802/201626/84186/9887/64282/219988/57472",25
"GO:0032535","regulation of cellular component size","56/1808","367/18903",0.00030601814028751,0.00769941640963376,0.00672309327153286,"387/10092/8766/5962/10439/9821/832/23406/3897/10093/2909/1382/10109/136319/81873/274/5728/2039/3475/7114/659/282991/10787/394/2803/146206/119032/5868/11034/1073/10000/8301/5216/79036/627/6712/4747/3320/57403/3984/5879/23011/382/9530/150465/118426/374946/253260/81565/9948/23645/51265/23108/91663/7248/7410",56
"GO:0000209","protein polyubiquitination","41/1808","246/18903",0.000308014467677242,0.00771535354655251,0.00673700950261914,"149603/7332/55884/7320/7323/7319/331/51465/3093/8452/25820/23608/1654/10193/997/9810/9690/996/9025/80829/8881/23295/867/55658/9604/51283/27339/9354/10210/7267/64400/55905/9870/6047/267/4193/23609/23219/7187/51343/64795",41
